pincode,state,district,latitude,longitude,School_Dropout_Risk_Index,Migrant_Hunger_Score,Village_Hollow_Out_Rate,Electoral_Discrepancy_Index,Skill_Gap_Migration_Flow,Governance_Risk_Score,Risk_Score,children_enrolled,adult_migration_volume,labor_activity,Primary_Sector_Concern
754005,Odisha,Cuttack,20.4502861,85.8233191,32.648217428829675,27.408411977684747,41.61426718974686,30.10950263213194,36.58450345287686,33.09826530612245,50,202.0,1070.0,2056.0,Rural_Hollowing
754006,Odisha,Cuttack,20.4694379,85.7707151,27.587912087912088,19.00003002636385,31.047121862938997,26.91439129476681,26.06762967799421,25.917252747252746,30,70.0,447.0,660.0,Rural_Hollowing
754007,Odisha,Cuttack,20.3127549,85.5717103,30.448670957744802,23.07373322809104,38.65808714639968,25.82799100613352,30.57778379183872,29.075531914893617,30,104.0,818.0,926.0,Rural_Hollowing
754008,Odisha,Cuttack,20.411242,85.6067867,31.141322523541202,27.76048340157467,39.72514514740638,28.67678258982535,36.48777762660006,32.20612244897959,50,244.0,1459.0,2026.0,Rural_Hollowing
754009,Odisha,Cuttack,20.3467727,85.3797699,27.60392594537815,24.45955416548098,37.079638593516194,27.570012282729266,32.880154039846765,29.44333333333333,50,191.0,1008.0,1656.0,Rural_Hollowing
754010,Odisha,Cuttack,20.1928632,86.0381646,29.23280423280423,19.744415826685433,32.87204499860299,26.88945672717371,24.650147476636356,26.378888888888888,30,43.0,241.0,564.0,Rural_Hollowing
754011,Odisha,Cuttack,20.2127312,86.0151816,57.5,13.78292393322222,19.619241684234165,26.945012282729266,15.841474089635854,27.103125000000002,30,7.0,40.0,31.0,Education
754012,Odisha,Khorda,20.3384,85.742116,53.84615384615385,12.292322143891314,18.577424526772063,26.9339926710145,16.21366621711148,25.989615384615384,30,2.0,15.0,27.0,Education
754018,Odisha,Cuttack,20.2855566,85.9997784,27.307407407407407,18.645585347707385,31.098403664621806,26.88945672717371,24.904414684556155,25.559111111111115,30,39.0,228.0,647.0,Rural_Hollowing
754021,Odisha,Cuttack,20.4951913,85.9219611,29.825661375661376,20.400702344978534,33.644392048457256,26.445012282729262,25.558175483969215,26.814999999999998,30,58.0,384.0,419.0,Rural_Hollowing
754022,Odisha,Cuttack,20.548296,85.987915,27.788194444444443,24.902358382019013,38.707490529038154,26.424178949395934,33.30938624585978,29.612604166666667,50,143.0,1144.0,1865.0,Rural_Hollowing
754023,Odisha,Cuttack,20.61226,86.0679966,26.077001013171227,24.53374142522659,40.32596847352507,27.10458675081437,32.67309739405474,29.48223404255319,50,106.0,602.0,1135.0,Rural_Hollowing
754024,Odisha,JAJPUR,20.6616583,86.0635899,30.519713261648747,21.79205266608505,36.31443312327272,26.272969271976578,29.043910062408717,28.28677419354839,30,91.0,579.0,835.0,Rural_Hollowing
754025,Odisha,Cuttack,20.5412282,85.9697694,24.526175213675213,23.574916663278998,37.567488709374565,26.111678949395934,32.610143517496844,28.304895833333333,30,101.0,944.0,1574.0,Rural_Hollowing
754026,Odisha,Cuttack,20.4661944,85.8585556,31.038961038961038,14.06565239653693,21.313372242155644,27.302155139872124,18.234533682795227,22.69025974025974,30,22.0,58.0,291.0,Education
754027,Odisha,Cuttack,20.4661944,85.8585556,25.44912280701754,21.36059660105995,33.0757571598821,26.97132807220295,28.167419208617503,26.699684210526318,30,92.0,591.0,1025.0,Rural_Hollowing
754028,Odisha,Cuttack,20.5663391,85.8299604,26.105538669368453,25.084437353879633,40.08988454444549,28.487565474218627,35.36239976147497,30.446276595744678,65,136.0,1575.0,2742.0,Rural_Hollowing
754029,Odisha,Cuttack,20.5171111,85.62575,24.29655696662103,29.111384945501804,42.174011627408866,31.026333966842298,40.731097324421775,32.91069306930693,50,271.0,1902.0,4474.0,Rural_Hollowing
754030,Odisha,Cuttack,20.4094147,85.5181444,26.204739120528593,23.97806103127244,36.99562724445978,27.126206915312594,31.489271096355466,28.66578947368421,50,129.0,1029.0,1369.0,Rural_Hollowing
754031,Odisha,Cuttack,20.4322347,85.2849504,28.77858563167241,28.589588886934546,39.70639783484949,31.0786756490659,41.09399466164291,33.418415841584164,50,369.0,2721.0,6626.0,Labor
754032,Odisha,Cuttack,20.4642606,85.1217907,27.60556883905568,29.657749008380133,41.13018787058708,30.545012282729267,38.05136509614212,32.869299999999996,50,302.0,2114.0,2356.0,Rural_Hollowing
754034,Odisha,Cuttack,20.4004016,85.4271866,57.27272727272727,11.408446019609077,12.316458857212547,28.0813759190929,12.48876419324405,25.10090909090909,30,5.0,1.0,5.0,Education
754035,Odisha,Cuttack,20.4276998,85.4592498,28.5047123015873,24.467025191209867,36.17345725435994,28.611678949395934,32.00729589520673,29.574479166666666,50,177.0,853.0,1525.0,Rural_Hollowing
754037,Odisha,Cuttack,20.4330375,85.1603941,25.217844869906724,25.399775132446983,39.948143299525874,26.609960736337513,33.865099794219155,29.541030927835052,30,150.0,1125.0,1582.0,Rural_Hollowing
754071,Odisha,Cuttack,20.4661944,85.8585556,37.63513513513514,17.169078309521012,28.2869592746417,27.553120390837375,19.965996750032684,26.085135135135136,50,18.0,119.0,169.0,Education
754082,Odisha,JAJPUR,20.6569563,86.0209813,35.398936170212764,21.277705799195385,35.38980567450848,27.31735270826118,26.926442910237657,28.85840425531915,30,45.0,455.0,719.0,Education
754100,Odisha,Cuttack,20.42945,85.9749118,28.689958592132506,21.556764445810174,36.005506965263194,26.18414271751187,29.7810835490712,27.95195652173913,50,79.0,844.0,1278.0,Rural_Hollowing
754102,Odisha,Jagatsinghapur,20.3055007,86.1278563,27.946101402135366,23.820776716560136,36.61698833381699,27.64088857138906,33.96709075126143,29.549690721649487,30,228.0,771.0,1514.0,Rural_Hollowing
754103,Odisha,Cuttack,20.2528611,86.1771944,25.120417452723892,27.37825632231909,41.41231447658539,27.219896021066802,39.359577698432936,31.388383838383838,50,231.0,1212.0,3296.0,Rural_Hollowing
754104,Odisha,Jagatsinghapur,20.2711195,86.2564265,27.70964543870022,22.67958832264271,37.210702940471286,26.179706160280286,34.259861028032496,29.056632653061225,30,182.0,710.0,1555.0,Rural_Hollowing
754105,Odisha,Cuttack,20.2322287,86.093574,22.649812734082396,23.279641240032657,38.33605575974751,26.692203293965218,29.87165091143809,27.584269662921347,30,72.0,839.0,1013.0,Rural_Hollowing
754106,Odisha,Jagatsinghapur,20.23069,86.273623,23.546338965693806,24.625270131683322,38.345296091551184,26.108598197733738,36.49954539632917,29.213548387096775,50,148.0,1172.0,2011.0,Rural_Hollowing
754107,Odisha,Jagatsinghapur,20.110905,86.193292,25.13870018115942,20.005543985043914,31.33397650698151,27.31306268620095,28.045784623455464,26.166354166666665,50,113.0,307.0,801.0,Rural_Hollowing
754108,Odisha,Jagatsinghapur,20.1650981,86.2730449,24.039276199990486,24.270953173450245,36.49174698016239,28.01474232698312,35.25795553684007,29.19091836734694,50,227.0,1062.0,2009.0,Rural_Hollowing
754109,Odisha,Jagatsinghapur,20.184638,86.172123,28.85657974530018,20.263930799059626,34.359043415740466,26.30068238582205,28.322304371844567,27.217731958762887,30,95.0,447.0,734.0,Rural_Hollowing
754110,Odisha,Jagatsinghapur,20.119639,86.379486,25.856912846603567,24.654143776933115,35.2312016706739,29.75963557075521,35.37999862417627,29.902680412371133,30,337.0,860.0,1774.0,Labor
754111,Odisha,Jagatsinghapur,20.4022,86.3089,28.111842105263158,21.72649019597655,35.32458602907937,28.97132807220295,29.845116786029873,28.478631578947365,50,171.0,494.0,971.0,Rural_Hollowing
754112,Odisha,Cuttack,20.4243991,85.9065954,23.76394660428274,24.83430568548721,38.970551763313374,27.74171557943256,34.4215508435047,29.385384615384616,50,112.0,1179.0,1802.0,Rural_Hollowing
754113,Odisha,Jagatsinghapur,20.0743469,86.1936075,23.516780710329098,24.33601714979859,39.237305676444954,29.123722543390144,34.088895468569305,29.55483870967742,50,159.0,867.0,1073.0,Rural_Hollowing
754114,Odisha,Jagatsinghapur,20.302766,76.145285,24.99447601010101,21.033804092646044,35.16203668751537,26.58167951441116,30.01879186799115,27.129479166666666,30,108.0,334.0,1223.0,Rural_Hollowing
754119,Odisha,Jagatsinghapur,20.0078807,86.3472872,27.59982619421395,26.026413230905945,39.537684873534765,28.218823959636183,35.97482209390815,30.90561224489796,50,161.0,673.0,2006.0,Rural_Hollowing
754120,Odisha,Jagatsinghapur,20.2528611,86.1771944,27.235955056179776,18.229383419193134,28.00222170354052,27.366360597336005,21.95027417954129,24.524831460674157,30,60.0,172.0,216.0,Rural_Hollowing
754130,Odisha,Cuttack,20.3792983,86.1120833,25.757874443358315,24.634520036250898,38.577708471533164,26.918130562299158,33.47055623194503,29.288924731182796,50,115.0,931.0,1634.0,Rural_Hollowing
754131,Odisha,Cuttack,20.438205,86.0363233,23.795698924731184,20.873342515328357,33.28989944953615,29.498775723589482,30.536040548149618,27.4094623655914,50,119.0,679.0,1413.0,Rural_Hollowing
754132,Odisha,Cuttack,20.3082787,86.1632439,23.278144747972334,21.55688437878854,31.831769690796648,28.370660140845757,32.97397165994446,27.42938775510204,30,225.0,564.0,1807.0,Labor
754133,Odisha,Jagatsinghapur,20.3560933,86.2000516,23.238471177944863,16.5917423747588,25.238543898263483,27.28711754588716,24.310552357559615,23.436,30,118.0,328.0,816.0,Electoral
754134,Odisha,Cuttack,20.3902033,86.2139866,29.76564421972585,30.03771471072386,43.96897477521959,29.08909446886663,39.66785602581441,33.76183673469387,50,242.0,1948.0,2200.0,Rural_Hollowing
754135,Odisha,Jagatsinghapur,22.302021,73.198122,27.431328320802002,22.215195800795126,36.57614934527261,26.33974912483453,30.663546076052363,28.133473684210525,30,93.0,593.0,1247.0,Rural_Hollowing
754136,Odisha,Jagatsinghapur,20.2958296,86.2706732,23.733506944444443,21.51336696565288,34.380485124250114,26.840845616062598,29.015496056750276,26.719895833333336,30,110.0,353.0,842.0,Rural_Hollowing
754137,Odisha,Jagatsinghapur,20.3406066,86.3025586,32.87847222222222,22.33306628197236,36.80444472191088,27.257512282729266,29.63741324536034,29.305625000000003,50,131.0,646.0,802.0,Rural_Hollowing
754138,Odisha,Jagatsinghapur,20.2380258,86.3614831,27.863715277777775,25.91010961658333,41.97043312833081,26.528345616062598,34.93429750096306,30.669583333333332,45,139.0,908.0,1368.0,Rural_Hollowing
754139,Odisha,Jagatsinghapur,20.2063083,86.4314783,29.180643824260844,22.277979521000123,34.87765521889033,25.776076689553328,31.361849445037613,28.24,30,211.0,722.0,1247.0,Rural_Hollowing
754140,Odisha,Jagatsinghapur,20.3221854,86.4265951,29.6990341891332,27.701351603338484,40.73735567153435,26.914586344024634,37.88095907004649,31.895544554455444,50,261.0,1335.0,2009.0,Rural_Hollowing
754141,Odisha,Jagatsinghapur,20.2729313,86.5033037,29.80740828244604,37.005529192448556,45.16746496151207,34.14364487613819,48.55496215316079,38.38509803921569,65,1064.0,3751.0,5138.0,Labor
754142,Odisha,Jagatsinghapur,20.338861,86.71397,25.660612103736042,24.17082538479422,38.03860671718138,27.348238089180878,29.786963165675125,28.466774193548385,50,131.0,545.0,559.0,Rural_Hollowing
754145,Odisha,Jagatsinghapur,20.2689,86.649211,57.32142857142857,11.882155592022572,19.993176261520507,25.15929799701498,16.12908688008721,26.353928571428572,30,2.0,18.0,20.0,Education
754153,Odisha,Kendrapara,20.3898083,86.3869616,24.931684420448466,22.152206790172798,37.419740600712146,26.804562844527016,29.369314820964224,27.604831460674156,50,96.0,421.0,688.0,Rural_Hollowing
754160,Odisha,Jagatsinghapur,20.254978,86.380753,25.654490198446243,19.40869809196338,31.01760400082632,27.19226502998201,27.396807907150954,25.942087912087914,30,123.0,586.0,686.0,Rural_Hollowing
754162,Odisha,Jagatsinghapur,20.33783,86.791009,27.61231884057971,18.536215619026073,33.496820175743146,26.292838369685786,22.959330139916307,25.420108695652175,30,36.0,230.0,300.0,Rural_Hollowing
754200,Odisha,Cuttack,20.5122,86.0361233,29.750463821892392,29.813632976144355,44.961355536389696,30.15929799701498,39.36791325277272,34.070918367346934,50,205.0,1818.0,2514.0,Rural_Hollowing
754201,Odisha,Cuttack,20.54987,86.056784,26.293040293040292,23.267126849676664,38.765380502315224,26.862594700311682,30.602368011156404,28.56285714285714,50,92.0,784.0,917.0,Rural_Hollowing
754202,Odisha,Cuttack,20.5083021,86.1095853,27.74619538537064,25.58227803122617,39.44253825469515,27.537795787883905,33.0177279199,30.07041237113402,30,140.0,1060.0,1220.0,Rural_Hollowing
754203,Odisha,Cuttack,20.4526417,86.1148733,29.522807017543858,19.040793118615067,32.64716513019204,27.392380703781896,24.22835331346375,26.304105263157894,30,39.0,393.0,566.0,Rural_Hollowing
754204,Odisha,Cuttack,20.6116524,86.2007069,27.65667198298777,27.254334258345974,41.24045020474272,26.65553859851874,35.83889702099877,30.99989473684211,50,180.0,1252.0,1592.0,Rural_Hollowing
754205,Odisha,Cuttack,20.599831,86.2575923,32.19290573372206,24.81659402827179,39.89116815647179,26.893991874566,32.84021740792279,30.677244897959184,50,167.0,856.0,1265.0,Rural_Hollowing
754206,Odisha,Cuttack,20.5833429,86.2452171,30.079304029304026,20.56302053187089,32.97465699018608,26.778345616062598,26.81622039739646,27.132111111111108,30,97.0,308.0,769.0,Rural_Hollowing
754207,Odisha,Cuttack,20.5194933,86.245165,27.37012987012987,26.84182819205775,40.98767129519396,28.820012282729266,36.56908989839889,31.50916666666667,50,216.0,843.0,2589.0,Rural_Hollowing
754208,Odisha,Kendrapara,20.5105974,86.32266319999998,27.21453373015873,24.33773772985352,36.64974766686219,28.715845616062598,31.925453470088797,29.371458333333333,50,126.0,739.0,1397.0,Rural_Hollowing
754209,Odisha,Cuttack,20.4368633,86.2789866,26.44960906440498,27.2406266781567,43.45208751878676,27.554333610233513,35.48660325024471,31.241632653061224,30,152.0,1179.0,1960.0,Rural_Hollowing
754210,Odisha,Kendrapara,20.4537883,86.30204829999998,26.93974684735554,22.266119046398646,35.272809908194525,26.510229674033614,30.99929954103573,27.959565217391308,30,120.0,716.0,1079.0,Rural_Hollowing
754211,Odisha,Kendrapara,20.50437856,86.41902155,29.277983250903436,30.29783650220823,42.59144602846447,33.82645558169834,41.096094133404975,34.97979381443299,50,368.0,2305.0,2461.0,Rural_Hollowing
754212,Odisha,Kendrapara,20.4572926,86.5868018,28.097866832241834,29.15768797584687,41.95822420191298,28.139944471223185,38.09911461993229,32.4,50,235.0,1797.0,1839.0,Rural_Hollowing
754213,Odisha,Kendrapara,20.404606,86.503782,30.993461644976797,26.510719531472407,39.12454494478154,29.84615864732943,34.65478054428825,31.76212121212121,50,222.0,1822.0,1698.0,Rural_Hollowing
754214,Odisha,JAJPUR,20.620841,86.432815,31.015053331548177,28.85766696336483,44.985050040649064,26.609960736337513,37.73019423002995,32.92092783505154,50,239.0,1202.0,1565.0,Rural_Hollowing
754215,Odisha,Kendrapara,20.546927,86.5594624,30.33697447333811,33.00365847999898,46.24532760896028,31.87311459944494,42.61178219272044,36.09565656565656,50,354.0,2684.0,2563.0,Rural_Hollowing
754216,Odisha,Kendrapara,20.4921629,86.5645935,31.56159420289855,20.819752084301765,34.69792540675415,27.10494152289683,26.3657522562524,27.730326086956524,30,84.0,518.0,546.0,Rural_Hollowing
754217,Odisha,Kendrapara,20.5649141,86.6190572,28.168966776622277,28.39224640873082,40.920907224903324,29.089795558859347,38.55607608376013,32.4339393939394,50,272.0,1879.0,2077.0,Rural_Hollowing
754218,Odisha,Kendrapara,20.6976466,86.66551,33.566959064327484,21.570394541987312,35.34831705060448,27.65680232737623,27.172672646696622,28.678842105263154,50,72.0,785.0,844.0,Rural_Hollowing
754219,Odisha,Kendrapara,22.0247583,83.9712983,26.18457682668209,26.22919585031117,40.077422793945715,31.184295956770665,34.42122917766387,31.17463157894737,50,158.0,685.0,1353.0,Rural_Hollowing
754220,Odisha,Kendrapara,20.6966833,86.70519,31.334376020019587,27.806235496860445,40.24004172614738,29.884883373727607,37.67259363529054,32.87009900990099,50,216.0,1959.0,3379.0,Rural_Hollowing
754221,Odisha,Cuttack,20.538318,86.1974352,28.06942525559547,23.888295771778104,36.90997916612866,27.8492676018782,33.37011061684743,29.564255319148934,30,162.0,596.0,1617.0,Rural_Hollowing
754222,Odisha,Kendrapara,20.5627275,86.44542719999998,29.14581205311542,21.888401843580663,34.103220341272404,27.53624884724007,27.225415243164893,27.651460674157303,30,131.0,716.0,716.0,Rural_Hollowing
754223,Odisha,Kendrapara,20.411275,86.51133,28.426315789473684,22.92855813259724,38.606822760384844,26.33974912483453,30.56237193455202,28.759789473684208,30,71.0,863.0,1264.0,Rural_Hollowing
754224,Odisha,Kendrapara,20.419848,86.708945,30.667098339923665,32.25996240196961,43.35827707236397,32.4846821732067,41.59441232893824,35.52931372549019,50,389.0,3689.0,3423.0,Rural_Hollowing
754225,Odisha,Kendrapara,20.53458,86.7508416,31.776069039655997,30.017882645080505,45.38594812342773,27.435447654919066,37.92132485186617,33.610326086956526,50,160.0,1744.0,2083.0,Rural_Hollowing
754227,Odisha,Kendrapara,20.735105,86.665372,21.575438596491228,24.059953228736298,37.759051150376855,28.185357953605916,32.26927110858165,28.291684210526316,50,94.0,847.0,1421.0,Rural_Hollowing
754228,Odisha,Kendrapara,20.40971,86.39051499999998,22.131782945736433,17.747208749943784,29.78271352899174,26.592843562908524,22.87022768799585,23.665697674418606,30,36.0,260.0,361.0,Rural_Hollowing
754231,Odisha,Kendrapara,20.4861,86.8718,30.56122448979592,19.104589738718303,29.227114502172142,28.29116612888311,23.84485802188612,26.1589010989011,50,61.0,205.0,652.0,Education
754239,Odisha,Kendrapara,20.6624666,86.56529,28.344086021505376,18.648832652083506,30.305452327842435,26.865658027261112,24.968704596224207,25.655161290322578,30,58.0,233.0,693.0,Rural_Hollowing
754240,Odisha,Kendrapara,20.0404833,85.973985,25.96979006656426,20.316515776339738,33.79532481338613,26.865658027261112,26.09684126007895,26.26279569892473,30,70.0,470.0,554.0,Rural_Hollowing
754244,Odisha,Kendrapara,20.424838,86.451234,27.13888888888889,19.802054638948416,33.19104209294868,26.778345616062598,24.24374271247315,25.91,30,51.0,578.0,647.0,Rural_Hollowing
754245,Odisha,Kendrapara,20.4902299,86.6638453,28.12039752362333,22.454771930396433,35.487658915361855,26.595549917137866,28.402511866373494,27.76806451612903,30,119.0,702.0,912.0,Rural_Hollowing
754246,Odisha,Kendrapara,20.5932366,86.7035733,29.763593380614658,27.445280205400927,43.303747751413475,27.991609533663436,34.203600217535346,31.776236559139786,50,138.0,1578.0,1435.0,Rural_Hollowing
754248,Odisha,Kendrapara,20.7535083,86.93152329999998,26.803269230769228,24.04776820195943,36.88338829104552,27.392147183683427,32.395013502291036,29.03,50,182.0,1192.0,1315.0,Rural_Hollowing
754250,Odisha,JAJPUR,20.565336,86.338913,27.54522999676061,24.780391325253568,38.69262788539248,27.20011432354559,33.01319200797112,29.671632653061227,50,146.0,1118.0,1507.0,Rural_Hollowing
754253,Odisha,Kendrapara,20.2346733,85.14022,32.07630522088353,17.478457557326227,27.297464969784887,27.81850625863288,18.906474375663787,24.741566265060243,30,29.0,176.0,148.0,Education
754289,Odisha,Kendrapara,20.54752,86.28731329999998,29.242424242424246,19.65508493244631,33.623006795229244,26.263194100911083,25.217822113453032,26.4325,30,40.0,391.0,517.0,Rural_Hollowing
754290,Odisha,Cuttack,20.564601,86.116651,29.37121212121212,18.946164003076884,32.59154315744015,27.17228501000199,23.57569776355601,26.06068181818182,50,47.0,349.0,397.0,Rural_Hollowing
754292,Odisha,JAJPUR,20.6525816,86.2704283,28.601069606224247,24.62929602907215,40.02255680376868,25.68212568479112,32.529450051880765,29.576288659793814,30,146.0,790.0,1121.0,Rural_Hollowing
754293,Odisha,Cuttack,20.4020783,86.1991183,30.211111111111112,19.98605344003531,34.868510205279996,26.22279006050704,26.40098081158287,27.105999999999998,30,58.0,421.0,653.0,Rural_Hollowing
754294,Odisha,Cuttack,20.2032258,86.1317632,24.602272727272727,18.22447232175524,30.653469178084002,26.035921373638356,26.321368781224873,24.93647727272727,30,51.0,279.0,638.0,Rural_Hollowing
754295,Odisha,Cuttack,20.4665612,85.7388703,38.86904761904762,16.553796190210708,26.38504302896003,26.587869425586412,21.290464734615338,25.947619047619046,30,27.0,131.0,319.0,Education
754296,Odisha,JAJPUR,20.6662616,86.1115199,28.39673913043478,21.412560103816773,36.65609494301011,25.913708524484285,29.076260453702226,27.75445652173913,30,69.0,456.0,911.0,Rural_Hollowing
754297,Odisha,Cuttack,20.5628032,85.7279285,40.0,10.977991058206284,18.891831508000575,24.445012282729266,13.468358594301577,21.834285714285716,0,0.0,4.0,1.0,Education
754298,Odisha,Cuttack,20.3935328,86.1608867,33.7037037037037,11.157703963102556,14.875965835923559,26.667234504951487,12.134981828099434,20.29851851851852,30,6.0,9.0,6.0,Education
755001,Odisha,JAJPUR,20.8523333,86.3293333,30.92902711323764,25.091840948360574,42.55506076871516,26.33974912483453,31.182673022651755,30.40915789473684,45,111.0,674.0,712.0,Rural_Hollowing
755003,Odisha,JAJPUR,20.6936782,86.365326,33.306528642925706,28.148127815397064,45.51166617303452,25.959740971371275,36.04715170017558,32.817083333333336,30,188.0,1112.0,1456.0,Rural_Hollowing
755004,Odisha,JAJPUR,20.7363907,86.4449882,25.441378066378064,27.83813605348843,42.11897696189741,26.528345616062598,37.04257988613552,31.014687499999997,30,191.0,830.0,1787.0,Rural_Hollowing
755005,Odisha,JAJPUR,20.69909,86.2450233,28.110703729260432,30.12880236699158,42.50104997862324,27.277110118764483,39.99385501320413,32.84103092783505,50,278.0,1764.0,2404.0,Rural_Hollowing
755006,Odisha,JAJPUR,20.8395439,86.491758,28.05295299938157,25.98497939011719,41.21484589491834,26.28174697660682,35.10191761569867,30.580714285714283,30,182.0,740.0,1413.0,Rural_Hollowing
755007,Odisha,JAJPUR,20.8592605,86.3015799,30.66934407726487,30.664578940979936,44.60962011714578,28.603428124313425,40.66701633954026,34.24277227722772,35,319.0,1811.0,2410.0,Rural_Hollowing
755008,Odisha,JAJPUR,20.6850116,86.2501933,31.950130322034347,29.738887668567976,43.96420022539688,26.797953459199856,40.52105184526756,33.73656862745098,30,323.0,1444.0,2912.0,Rural_Hollowing
755009,Odisha,JAJPUR,20.8388733,86.2104883,28.526181903904675,31.448607229983075,43.413958537084774,27.613329114412437,41.41218126011378,33.69267326732673,50,370.0,2063.0,2486.0,Rural_Hollowing
755010,Odisha,JAJPUR,20.8523333,86.3293333,33.696969696969695,19.688479345058372,32.61709640820581,26.49046682818381,23.680104261972428,26.92784090909091,30,57.0,256.0,423.0,Education
755011,Odisha,JAJPUR,20.8093946,86.5442317,25.73881305769061,27.889511466547326,40.8122314578907,26.68991024191294,37.484498528407315,31.01704081632653,50,225.0,1492.0,2149.0,Rural_Hollowing
755012,Odisha,JAJPUR,20.702195,86.4295149,26.192407950472468,23.177077215619956,38.632682294666985,26.272969271976578,30.961451575748118,28.429247311827957,50,108.0,730.0,1080.0,Rural_Hollowing
755013,Odisha,JAJPUR,20.7908926,86.4852329,24.488417610758034,25.82629433870035,39.57295049061104,26.679054835920756,33.59756188349268,29.3881914893617,50,155.0,1181.0,1418.0,Rural_Hollowing
755014,Odisha,JAJPUR,20.8537312,86.4188213,29.48194352949788,28.515017638880014,43.156630447617886,26.632512282729266,37.54591535128218,32.240208333333335,50,210.0,1462.0,1507.0,Rural_Hollowing
755015,Odisha,JAJPUR,20.859894,86.0982885,29.461213517665133,25.290097401958754,41.080192524654606,26.32802361865896,32.79155328894828,30.25247311827957,30,129.0,835.0,842.0,Rural_Hollowing
755016,Odisha,JAJPUR,20.694046,86.525266,23.36253454148191,27.842566495917833,41.88458715388822,27.495891696801664,38.38167331821973,31.07421052631579,50,248.0,1041.0,2047.0,Rural_Hollowing
755017,Odisha,JAJPUR,20.7334943,86.3301723,28.553331022718776,24.82618504011339,38.63530089694087,26.077665343953758,32.89286176510292,29.569183673469386,30,190.0,950.0,1295.0,Rural_Hollowing
755018,Odisha,JAJPUR,21.0048018,85.8992293,29.82852540651713,31.776533350036626,44.35152345072692,29.751183472697996,41.488535763797074,34.70928571428572,50,342.0,2879.0,3082.0,Rural_Hollowing
755019,Odisha,JAJPUR,21.1223745,86.0419845,29.463977594387888,33.72477193303646,46.7701594106958,29.436421300919942,44.16476825767633,35.845346534653466,50,387.0,3247.0,3544.0,Rural_Hollowing
755020,Odisha,JAJPUR,20.8523333,86.3293333,39.62301587301587,16.208696678394922,27.499786645826266,26.587869425586412,19.180019658174256,25.77452380952381,30,23.0,121.0,142.0,Education
755022,Odisha,JAJPUR,20.965057,86.179717,31.20998083443904,25.52262638587607,40.25857546015533,27.445011518592818,32.58969980746818,30.764631578947366,50,139.0,1046.0,1089.0,Rural_Hollowing
755023,Odisha,JAJPUR,20.8764321,86.0270791,30.314741858718783,30.836829674384045,44.675525295875715,26.566224403941387,40.55855559538636,33.68525252525253,50,268.0,1872.0,2415.0,Rural_Hollowing
755024,Odisha,JAJPUR,20.7216849,86.14015159999998,31.021052631578947,21.74987689761825,38.08130008341314,25.497643861676632,29.003741853923398,28.441894736842105,30,72.0,629.0,848.0,Rural_Hollowing
755025,Odisha,JAJPUR,20.9995495,86.283335,30.583170995670994,26.282744217244602,41.414572950119926,26.392147183683427,33.8282702839256,30.949099999999998,30,169.0,1120.0,1096.0,Rural_Hollowing
755026,Odisha,JAJPUR,20.9898078,86.0027108,30.53503020548475,31.151692923614547,45.37700408638252,25.90676470793549,41.73738828529673,33.96828282828283,50,286.0,3256.0,3696.0,Rural_Hollowing
755027,Odisha,JAJPUR,20.7636658,86.4077488,29.477815674785372,24.604005535953988,38.56905409228674,27.421916223087006,31.284007984463287,29.714141414141412,30,157.0,1014.0,1533.0,Rural_Hollowing
755028,Odisha,JAJPUR,20.9967471,85.7435578,29.554563492063494,24.473651567572432,38.81608742322084,28.772240971371275,30.63724779389987,29.94875,50,101.0,763.0,1262.0,Rural_Hollowing
755036,Odisha,JAJPUR,20.8421862,86.5234128,32.83859649122807,23.387345655899576,40.473268948215086,26.129222809045054,29.380205778888865,29.725052631578947,30,96.0,546.0,706.0,Rural_Hollowing
755043,Odisha,JAJPUR,20.8798496,86.3055437,30.091034249197516,26.92830093830404,41.488278043965146,27.038282387690984,36.03738502015477,31.594183673469388,30,227.0,1168.0,1549.0,Rural_Hollowing
755044,Odisha,Jajapur,20.7072966,86.0690968,32.643274853801174,21.330243573077578,34.95407350442451,28.65553859851874,26.741606709973848,28.550421052631577,50,101.0,408.0,636.0,Rural_Hollowing
755049,Odisha,JAJPUR,20.8523333,86.3293333,26.713768115942027,22.436066904451753,38.845537830528386,26.4015340218597,28.469784157766348,27.95119565217391,30,62.0,482.0,947.0,Rural_Hollowing
755050,Odisha,JAJPUR,20.7758333,86.1552777,37.141350210970465,16.241359875329763,25.15425177532982,27.229822409311545,18.894388008980503,25.035569620253163,30,21.0,94.0,163.0,Education
755061,Odisha,Kendrapara,20.686778,86.52993019999998,29.28270676691729,22.081341407912234,35.94605734630083,26.814697064218336,30.186012390625326,28.406000000000002,30,103.0,607.0,1301.0,Rural_Hollowing
755062,Odisha,JAJPUR,11.53,104.729729,70.0,11.164746824783819,18.905332969400614,24.445012282729266,16.586498870453504,28.5,0,0.0,1.0,2.0,Education
756001,Odisha,Baleswar,21.49467,86.931667,26.809788850605177,26.68277361294997,42.65035969961092,25.873583711300697,36.44942285335499,30.85469387755102,30,138.0,1073.0,1452.0,Rural_Hollowing
756002,Odisha,Baleshwar,21.4840933,86.9563316,30.556784202192365,29.14183503394447,42.80386874860518,25.567461262321103,40.715418905245976,32.89479591836735,50,278.0,1488.0,2418.0,Rural_Hollowing
